sample_id,run_id_if_available,main_true,main_pred,turn_true,turn_pred,theta_true_deg,theta_pred_deg,theta_abs_err_deg,is_main_error,is_turn_error,is_transition_window,is_stall,is_slope,is_flat,is_theta_edge,is_flat_peak,main_conf,turn_conf,theta_error_rank,input_feature_stats
test_01027,9,2,2,0,-1,-5.49999952316284,-5.91960620880127,0.419606685638428,false,true,false,false,true,false,false,false,0.999987458618682,0.926547057712881,2186,"{""gyro_z_mean"":-0.03443088336643996,""gyro_z_rms"":0.1489077400644762,""I_sum_mean"":-0.2529736849228357,""I_sum_rms"":0.5504028576058814,""I_diff_abs_mean"":0.438846816376099,""I_diff_abs_rms"":0.8296980374147084,""v_hat_mean"":1.3555539334192872,""v_hat_rms"":1.3562567051686254,""kappa_proxy_mean"":0.1224306978401728,""kappa_proxy_rms"":0.12340360966640397,""drive_load_proxy_mean"":-0.15137290136772208,""drive_load_proxy_rms"":0.9115194908066235,""yaw_consistency_error_mean"":0.0443384934178539,""yaw_consistency_error_rms"":0.12344246896555076}"
test_02709,3,2,2,0,0,-7.5,-7.08049535751343,0.419504642486572,false,false,false,false,true,false,false,false,0.999999991360148,0.796450432134491,2187,"{""gyro_z_mean"":-0.5131452367513702,""gyro_z_rms"":0.873447098269479,""I_sum_mean"":-0.29200606918857375,""I_sum_rms"":0.8383666745526958,""I_diff_abs_mean"":1.0553182845978881,""I_diff_abs_rms"":1.2503893319735995,""v_hat_mean"":1.4371096538379788,""v_hat_rms"":1.4385898317513417,""kappa_proxy_mean"":0.0417514303662756,""kappa_proxy_rms"":0.1348177696039007,""drive_load_proxy_mean"":-0.22268706354589085,""drive_load_proxy_rms"":0.9988385396295834,""yaw_consistency_error_mean"":0.2925324267926044,""yaw_consistency_error_rms"":0.5234655534580762}"
test_01755,66,2,2,0,0,-7.09999942779541,-7.51939916610718,0.419399738311768,false,false,true,false,true,false,false,false,0.999916824268997,0.982742659279789,2188,"{""gyro_z_mean"":0.27465500426478684,""gyro_z_rms"":0.2746868442305587,""I_sum_mean"":-0.6974830483086407,""I_sum_rms"":0.6974883876180866,""I_diff_abs_mean"":-0.13791105203563347,""I_diff_abs_rms"":0.13897904126694577,""v_hat_mean"":-0.5833342112600803,""v_hat_rms"":0.5833342193648134,""kappa_proxy_mean"":0.21002110291738063,""kappa_proxy_rms"":0.21042664892991897,""drive_load_proxy_mean"":-0.88089280994609,""drive_load_proxy_rms"":0.8808935065897028,""yaw_consistency_error_mean"":-0.25752566009759903,""yaw_consistency_error_rms"":0.2575332911094928}"
test_01480,33,2,2,0,0,-3.24999976158142,-3.66935205459595,0.419352293014526,false,false,false,false,true,false,false,false,0.998968865702159,0.983163183746782,2189,"{""gyro_z_mean"":0.25523793091997504,""gyro_z_rms"":0.2553142223793086,""I_sum_mean"":-1.4404599601402879,""I_sum_rms"":1.4404599610805418,""I_diff_abs_mean"":-0.12643750628922135,""I_diff_abs_rms"":0.13058499003444182,""v_hat_mean"":-0.5597900212742388,""v_hat_rms"":0.5597900213216189,""kappa_proxy_mean"":0.12978526297956705,""kappa_proxy_rms"":0.13133101193904015,""drive_load_proxy_mean"":-0.46676334366202354,""drive_load_proxy_rms"":0.46676334466639835,""yaw_consistency_error_mean"":-0.24100481672212481,""yaw_consistency_error_rms"":0.24105710184872362}"
test_02749,60,2,2,1,-1,9.75,9.33065795898438,0.419342041015625,false,true,false,false,true,false,true,false,0.999945076816868,0.706063147690498,2190,"{""gyro_z_mean"":-0.19016835502407048,""gyro_z_rms"":0.20691188397704635,""I_sum_mean"":0.3193840206367895,""I_sum_rms"":0.37342306811493853,""I_diff_abs_mean"":-1.6010787193663418,""I_diff_abs_rms"":1.6111360025185413,""v_hat_mean"":-0.47503459569998085,""v_hat_rms"":0.4750745789735008,""kappa_proxy_mean"":-0.9833773938007653,""kappa_proxy_rms"":1.0071411965970332,""drive_load_proxy_mean"":0.9411510107456706,""drive_load_proxy_rms"":0.9585826045951296,""yaw_consistency_error_mean"":0.18734096616549323,""yaw_consistency_error_rms"":0.21275725711173912}"
test_01740,38,0,0,-1,-1,-1.53117752075195,-1.11186563968658,0.419311881065369,false,false,true,false,true,true,false,false,0.994701402545161,0.941335761529632,2191,"{""gyro_z_mean"":0.28033130476251245,""gyro_z_rms"":0.2804653554834573,""I_sum_mean"":-1.7383361989632249,""I_sum_rms"":1.7383853181829867,""I_diff_abs_mean"":-0.13533471793925855,""I_diff_abs_rms"":0.1512710347608792,""v_hat_mean"":-0.5640604225918651,""v_hat_rms"":0.56406042354107,""kappa_proxy_mean"":0.2363768998766318,""kappa_proxy_rms"":0.23843165889295823,""drive_load_proxy_mean"":-0.3008681368082762,""drive_load_proxy_rms"":0.30095638301075817,""yaw_consistency_error_mean"":-0.26356722926720977,""yaw_consistency_error_rms"":0.26365472824567465}"
test_01130,12,2,2,-1,1,-2.49999976158142,-2.91926074028015,0.41926097869873,false,true,false,false,true,false,false,false,0.999907941783809,0.893194851343318,2192,"{""gyro_z_mean"":-0.028393596115620312,""gyro_z_rms"":0.034355872476968474,""I_sum_mean"":0.5955667742528021,""I_sum_rms"":0.5958249855674865,""I_diff_abs_mean"":-0.6403836733661592,""I_diff_abs_rms"":0.6408042306174424,""v_hat_mean"":0.6693602872546762,""v_hat_rms"":0.6780262493354632,""kappa_proxy_mean"":0.07850010180845857,""kappa_proxy_rms"":0.08069586697709817,""drive_load_proxy_mean"":0.6760891638696194,""drive_load_proxy_rms"":0.6761100371814339,""yaw_consistency_error_mean"":0.053067839340656064,""yaw_consistency_error_rms"":0.05736227438111965}"
test_00193,2,2,2,-1,-1,-4.5,-4.08078479766846,0.419215202331543,false,false,false,false,true,false,false,false,0.999949230437233,0.910278192675264,2193,"{""gyro_z_mean"":-0.037094757203931294,""gyro_z_rms"":0.1476254636746908,""I_sum_mean"":-0.17689604985207552,""I_sum_rms"":0.5227778043641422,""I_diff_abs_mean"":0.3939553387463093,""I_diff_abs_rms"":0.8375097058340673,""v_hat_mean"":1.336241016164422,""v_hat_rms"":1.3369731944990244,""kappa_proxy_mean"":0.12306389235891402,""kappa_proxy_rms"":0.12413787461486005,""drive_load_proxy_mean"":-0.09196764076295949,""drive_load_proxy_rms"":0.9339951496703333,""yaw_consistency_error_mean"":0.03377296533358276,""yaw_consistency_error_rms"":0.11860278042045444}"
test_01114,2,2,2,0,0,-8.49999904632568,-8.08118629455566,0.41881275177002,false,false,false,false,true,false,true,false,0.999257273649372,0.986987605175783,2194,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.4262210624292493,""I_sum_rms"":0.4262238851568208,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5892060189507902,""v_hat_rms"":0.5892060253328286,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-1.0318953469395638,""drive_load_proxy_rms"":1.0318953949134388,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_01996,3,2,2,-1,-1,8.49999904632568,8.91865348815918,0.418654441833496,false,false,true,false,true,false,true,false,0.999881654952156,0.852268544247102,2195,"{""gyro_z_mean"":0.28130419133231044,""gyro_z_rms"":0.2815904626397158,""I_sum_mean"":-0.04925503557740285,""I_sum_rms"":0.10153474162370932,""I_diff_abs_mean"":0.08437115965898556,""I_diff_abs_rms"":0.17923064677811817,""v_hat_mean"":-0.5254890522919595,""v_hat_rms"":0.5254958727925565,""kappa_proxy_mean"":0.23016595270019025,""kappa_proxy_rms"":0.23346374243415646,""drive_load_proxy_mean"":0.8265986144542694,""drive_load_proxy_rms"":0.8279497822179012,""yaw_consistency_error_mean"":-0.263588092289865,""yaw_consistency_error_rms"":0.26378631087377025}"
test_03082,41,0,0,1,1,0.249999985098839,-0.168030828237534,0.418030798435211,false,false,true,false,true,true,false,false,0.999765714375958,0.622404534148567,2196,"{""gyro_z_mean"":0.26465387374628335,""gyro_z_rms"":0.2648216703656375,""I_sum_mean"":-1.6863774405792356,""I_sum_rms"":1.6863778128687121,""I_diff_abs_mean"":-0.17692059243563563,""I_diff_abs_rms"":0.1842335903185939,""v_hat_mean"":-0.5665533561259508,""v_hat_rms"":0.5665533561460464,""kappa_proxy_mean"":0.16912605392280966,""kappa_proxy_rms"":0.17353222011363487,""drive_load_proxy_mean"":-0.08907686697784811,""drive_load_proxy_rms"":0.08907708585077181,""yaw_consistency_error_mean"":-0.25009661028161645,""yaw_consistency_error_rms"":0.25022766642217487}"
test_01959,9,2,2,0,-1,-5.01874589920044,-5.43645668029785,0.417710781097412,false,true,false,false,true,false,false,false,0.999961380009536,0.833200408044729,2197,"{""gyro_z_mean"":-0.23689085053729286,""gyro_z_rms"":0.46163311514286004,""I_sum_mean"":-0.5305042937325197,""I_sum_rms"":0.8050028434886161,""I_diff_abs_mean"":0.9208926123246783,""I_diff_abs_rms"":1.0390449243420972,""v_hat_mean"":1.5843232898041606,""v_hat_rms"":1.5849891181682745,""kappa_proxy_mean"":0.10210811356046179,""kappa_proxy_rms"":0.11710074309190373,""drive_load_proxy_mean"":0.029807307259034133,""drive_load_proxy_rms"":0.7271243325009904,""yaw_consistency_error_mean"":0.11487540786129102,""yaw_consistency_error_rms"":0.21993175211649707}"
test_03158,60,2,2,-1,1,9.75,9.33247661590576,0.417523384094238,false,true,false,false,true,false,true,false,0.99679017910325,0.731139441266427,2198,"{""gyro_z_mean"":-0.25140957155963406,""gyro_z_rms"":0.2607134867936515,""I_sum_mean"":0.9543792085023597,""I_sum_rms"":0.9646696227998984,""I_diff_abs_mean"":-1.2155124247074127,""I_diff_abs_rms"":1.2199706118309797,""v_hat_mean"":-0.45828469889238477,""v_hat_rms"":0.45958420226380303,""kappa_proxy_mean"":-1.1024384163320065,""kappa_proxy_rms"":1.103442166490624,""drive_load_proxy_mean"":1.297762923873961,""drive_load_proxy_rms"":1.300803902825762,""yaw_consistency_error_mean"":0.2834077207953669,""yaw_consistency_error_rms"":0.29551424069789795}"
test_00519,3,2,2,1,1,5.73193311691284,5.31444787979126,0.417485237121582,false,false,false,false,true,false,false,false,0.999625169495973,0.859638466499481,2199,"{""gyro_z_mean"":0.6813334776088595,""gyro_z_rms"":0.6818603180496817,""I_sum_mean"":0.9124535573646426,""I_sum_rms"":0.9124879432727837,""I_diff_abs_mean"":0.4778696477878839,""I_diff_abs_rms"":0.47790778171022347,""v_hat_mean"":-0.05171135277043959,""v_hat_rms"":0.07604706276804554,""kappa_proxy_mean"":0.5707049944903702,""kappa_proxy_rms"":0.5737616973024117,""drive_load_proxy_mean"":1.1004743380472064,""drive_load_proxy_rms"":1.1004802536052318,""yaw_consistency_error_mean"":-0.6798201357014477,""yaw_consistency_error_rms"":0.6805562145136904}"
test_01327,12,2,2,0,0,-7.5,-7.91727209091187,0.417272090911865,false,false,true,false,true,false,false,false,0.999935946204977,0.828773855995946,2200,"{""gyro_z_mean"":0.267869392875582,""gyro_z_rms"":0.2679291455315317,""I_sum_mean"":-0.7300451579503715,""I_sum_rms"":0.7347585693837366,""I_diff_abs_mean"":-0.09234487568392069,""I_diff_abs_rms"":0.10245061965358446,""v_hat_mean"":-0.5606332132592797,""v_hat_rms"":0.5606332376016329,""kappa_proxy_mean"":0.18318070413079113,""kappa_proxy_rms"":0.18434718279315368,""drive_load_proxy_mean"":-0.8614701284095645,""drive_load_proxy_rms"":0.8626980507274762,""yaw_consistency_error_mean"":-0.2525385363260284,""yaw_consistency_error_rms"":0.2525867410637594}"
test_00347,40,0,0,0,1,-0.550000011920929,-0.967182993888855,0.417182981967926,false,true,false,false,true,true,false,false,0.999995816795521,0.718419816320813,2201,"{""gyro_z_mean"":0.7653785995207727,""gyro_z_rms"":0.7824301477594587,""I_sum_mean"":0.7667744569480419,""I_sum_rms"":0.8351837730252096,""I_diff_abs_mean"":0.43980611275765114,""I_diff_abs_rms"":0.5976394913835988,""v_hat_mean"":-0.468325104797259,""v_hat_rms"":0.4773795605176617,""kappa_proxy_mean"":1.547432780265808,""kappa_proxy_rms"":1.5550056560833818,""drive_load_proxy_mean"":0.8937468744443322,""drive_load_proxy_rms"":1.0689586817085475,""yaw_consistency_error_mean"":-0.7806557964067906,""yaw_consistency_error_rms"":0.8063315603395487}"
test_01700,56,2,2,-1,-1,7.74999904632568,7.33290004730225,0.417098999023438,false,false,false,false,true,false,false,false,0.996882345349891,0.58570079669389,2202,"{""gyro_z_mean"":-0.3336147933732718,""gyro_z_rms"":0.3347936271952374,""I_sum_mean"":0.8556535453535616,""I_sum_rms"":0.85592753769317,""I_diff_abs_mean"":-1.0032613445073366,""I_diff_abs_rms"":1.00374266426962,""v_hat_mean"":-0.24728093901649117,""v_hat_rms"":0.2509973109886018,""kappa_proxy_mean"":-0.5918046468868852,""kappa_proxy_rms"":0.6034808604117974,""drive_load_proxy_mean"":1.1216794662177563,""drive_load_proxy_rms"":1.1217267666651094,""yaw_consistency_error_mean"":0.37816670583561063,""yaw_consistency_error_rms"":0.3795575818248029}"
test_00373,3,2,2,-1,-1,3.49999976158142,3.08300495147705,0.41699481010437,false,false,false,false,true,false,false,false,0.999757448614921,0.997261645455583,2203,"{""gyro_z_mean"":0.0867547765742529,""gyro_z_rms"":0.14213875854770394,""I_sum_mean"":0.9231631015427411,""I_sum_rms"":0.9691719991363209,""I_diff_abs_mean"":0.8567174817435443,""I_diff_abs_rms"":1.0450722538972996,""v_hat_mean"":-0.3629643291933462,""v_hat_rms"":0.3912230044603278,""kappa_proxy_mean"":-0.1922750891353644,""kappa_proxy_rms"":0.40485176437027687,""drive_load_proxy_mean"":-1.2480023043463007,""drive_load_proxy_rms"":1.513688606635222,""yaw_consistency_error_mean"":-0.1515664147300413,""yaw_consistency_error_rms"":0.2131956899079493}"
test_00234,9,2,2,0,0,7.5,7.91677618026733,0.416776180267334,false,false,false,false,true,false,false,false,0.999137449492264,0.999783613519043,2204,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.2772705848328769,""I_sum_rms"":0.2774876301103327,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5401788540184498,""v_hat_rms"":0.5401790061323403,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":0.692646502982825,""drive_load_proxy_rms"":0.6926722729644199,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_00202,3,2,2,-1,-1,8.40771389007568,8.82430076599121,0.416586875915527,false,false,false,false,true,false,true,false,0.999986440974087,0.996604802997409,2205,"{""gyro_z_mean"":0.009253024329154869,""gyro_z_rms"":0.07992432006700163,""I_sum_mean"":0.2536655231124314,""I_sum_rms"":0.2835627705097091,""I_diff_abs_mean"":0.034687816791119985,""I_diff_abs_rms"":1.3558979306714687,""v_hat_mean"":-0.5293196276761591,""v_hat_rms"":0.5293238074617923,""kappa_proxy_mean"":-0.8019026325782761,""kappa_proxy_rms"":0.8390245918477022,""drive_load_proxy_mean"":0.829688981641084,""drive_load_proxy_rms"":0.8359901513235428,""yaw_consistency_error_mean"":0.03522761248154893,""yaw_consistency_error_rms"":0.07871995553194851}"
test_02130,2,2,2,0,0,-8.49999904632568,-8.08371925354004,0.416279792785645,false,false,false,false,true,false,true,false,0.999269186798024,0.985060883944381,2206,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.42743794713169336,""I_sum_rms"":0.42817814556139205,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5902133597992361,""v_hat_rms"":0.5902137968123178,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-1.0315260849893093,""drive_load_proxy_rms"":1.0316121503797762,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_00816,22,2,2,0,1,-9.49899291992188,-9.08278465270996,0.416208267211914,false,true,false,false,true,false,true,false,0.998027938248968,0.947793017325709,2207,"{""gyro_z_mean"":0.3649263083934784,""gyro_z_rms"":0.3649263083934784,""I_sum_mean"":0.294569622958079,""I_sum_rms"":0.29457060159752246,""I_diff_abs_mean"":-1.4592803763225675,""I_diff_abs_rms"":1.4593721487043458,""v_hat_mean"":-0.6020625354722142,""v_hat_rms"":0.6020650066017117,""kappa_proxy_mean"":0.8253680472262204,""kappa_proxy_rms"":0.8254814904477257,""drive_load_proxy_mean"":-1.157665221951902,""drive_load_proxy_rms"":1.1577261455482855,""yaw_consistency_error_mean"":-0.3466769251972437,""yaw_consistency_error_rms"":0.34667695665593184}"
test_01103,27,2,2,0,0,-6.39999961853027,-6.81584072113037,0.415841102600098,false,false,false,false,true,false,false,false,0.999994838270681,0.711091181618541,2208,"{""gyro_z_mean"":-0.05657710020147988,""gyro_z_rms"":0.08672802214592476,""I_sum_mean"":0.3978503240723512,""I_sum_rms"":0.47801853865413096,""I_diff_abs_mean"":-0.25248584419023246,""I_diff_abs_rms"":0.6957750198946031,""v_hat_mean"":0.7867675726301968,""v_hat_rms"":0.7931085723291686,""kappa_proxy_mean"":0.08128089422825724,""kappa_proxy_rms"":0.08215575352480879,""drive_load_proxy_mean"":0.2305944561958313,""drive_load_proxy_rms"":0.901887899821591,""yaw_consistency_error_mean"":0.07111303956321535,""yaw_consistency_error_rms"":0.08876311095699581}"
test_00105,3,2,2,0,-1,-4.5,-4.08418035507202,0.415819644927979,false,true,true,false,true,false,false,false,0.999856954986121,0.75559526705394,2209,"{""gyro_z_mean"":-0.01720575732906582,""gyro_z_rms"":0.11104791611236782,""I_sum_mean"":0.05176011929506785,""I_sum_rms"":0.4361289678577633,""I_diff_abs_mean"":0.0628777675665333,""I_diff_abs_rms"":0.7260844151620067,""v_hat_mean"":1.2549890372902155,""v_hat_rms"":1.256348182836627,""kappa_proxy_mean"":0.12086653109872714,""kappa_proxy_rms"":0.12163401304512533,""drive_load_proxy_mean"":0.10096733595128171,""drive_load_proxy_rms"":0.8772447418185306,""yaw_consistency_error_mean"":0.039940871663475264,""yaw_consistency_error_rms"":0.09685318810559497}"
test_00187,2,2,2,0,0,6.49999952316284,6.9156928062439,0.415693283081055,false,false,false,false,true,false,false,false,0.999996681667503,0.922194402885894,2210,"{""gyro_z_mean"":-2.3111093062907457,""gyro_z_rms"":2.3111093091976818,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":4.972743075340986,""v_hat_rms"":4.9727461903488175,""kappa_proxy_mean"":0.002770474542558077,""kappa_proxy_rms"":0.0027777046799616852,""drive_load_proxy_mean"":2.366291241720319,""drive_load_proxy_rms"":2.3662915899102983,""yaw_consistency_error_mean"":1.499901870265603,""yaw_consistency_error_rms"":1.4999018746871908}"
test_00534,12,0,0,1,1,-0.499999970197678,-0.915578782558441,0.415578812360764,false,false,false,false,true,true,false,false,0.999999757353609,0.8906158794344,2211,"{""gyro_z_mean"":-0.012200874629343161,""gyro_z_rms"":0.1414737689462868,""I_sum_mean"":-0.2519503230396367,""I_sum_rms"":0.5454096473553794,""I_diff_abs_mean"":0.38914344652948785,""I_diff_abs_rms"":0.8006706124157418,""v_hat_mean"":1.4531309306621552,""v_hat_rms"":1.4531481633965146,""kappa_proxy_mean"":0.13204621884506196,""kappa_proxy_rms"":0.13284183778959957,""drive_load_proxy_mean"":0.09328896238002926,""drive_load_proxy_rms"":0.8938425301694314,""yaw_consistency_error_mean"":0.020975892485694203,""yaw_consistency_error_rms"":0.11418261747509673}"
test_00982,3,2,2,0,0,9.49999904632568,9.08488655090332,0.415112495422363,false,false,false,false,true,false,true,false,0.995172147907155,0.999912180319716,2212,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":0.12599727243650705,""I_sum_rms"":0.14087313597945883,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5210575191304088,""v_hat_rms"":0.5210584670096824,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":0.9027242776937783,""drive_load_proxy_rms"":0.9033464264061051,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_02787,12,2,2,-1,1,-2.26806616783142,-2.68312978744507,0.415063619613647,false,true,false,false,true,false,false,false,0.736770663359882,0.668942648487776,2213,"{""gyro_z_mean"":0.03548664726804418,""gyro_z_rms"":0.1391814283560613,""I_sum_mean"":0.2549290163151454,""I_sum_rms"":0.8895715093917267,""I_diff_abs_mean"":-0.7804971460718662,""I_diff_abs_rms"":0.8153945658835915,""v_hat_mean"":-0.006932392765293116,""v_hat_rms"":0.10091240139178408,""kappa_proxy_mean"":0.024202030872402247,""kappa_proxy_rms"":0.07939501782421325,""drive_load_proxy_mean"":0.8861221636761911,""drive_load_proxy_rms"":0.9502428739002846,""yaw_consistency_error_mean"":-0.025542031014424538,""yaw_consistency_error_rms"":0.12661158770597097}"
test_00539,9,2,2,1,-1,-4.5,-4.08632469177246,0.413675308227539,false,true,true,false,true,false,false,false,0.999998852338293,0.618478881499573,2214,"{""gyro_z_mean"":-4.899184614419937,""gyro_z_rms"":4.89962940784565,""I_sum_mean"":0.9991793036460876,""I_sum_rms"":0.9991793036460876,""I_diff_abs_mean"":2.1149027347564697,""I_diff_abs_rms"":2.1149027347564697,""v_hat_mean"":1.0481073250994086,""v_hat_rms"":1.0532259413425409,""kappa_proxy_mean"":-1.478280859068036,""kappa_proxy_rms"":1.4809178049343479,""drive_load_proxy_mean"":-1.3438354702666402,""drive_load_proxy_rms"":1.3438401211757807,""yaw_consistency_error_mean"":5.1455851048231125,""yaw_consistency_error_rms"":5.145638862297226}"
test_01485,66,2,2,0,0,-7.44019985198975,-7.85373544692993,0.413535594940186,false,false,false,false,true,false,false,false,0.999802400345655,0.992861953121411,2215,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.5548737216740847,""I_sum_rms"":0.5555450756357855,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5849124738015234,""v_hat_rms"":0.5849124902272806,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-0.9581018462777138,""drive_load_proxy_rms"":0.958215267950252,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_03527,66,2,2,0,0,-7.09999942779541,-7.51333236694336,0.413332939147949,false,false,false,false,true,false,false,false,0.999917320713343,0.992146586613668,2216,"{""gyro_z_mean"":0.2734275597613305,""gyro_z_rms"":0.2734340689642578,""I_sum_mean"":-0.6988718421198428,""I_sum_rms"":0.6988822058746078,""I_diff_abs_mean"":-0.13304558751406148,""I_diff_abs_rms"":0.13338281857493725,""v_hat_mean"":-0.5833718567155302,""v_hat_rms"":0.5833718747968788,""kappa_proxy_mean"":0.20537725102622062,""kappa_proxy_rms"":0.20543720595946524,""drive_load_proxy_mean"":-0.8802990731783211,""drive_load_proxy_rms"":0.8803009857815012,""yaw_consistency_error_mean"":-0.2569417015183717,""yaw_consistency_error_rms"":0.25694362826346284}"
test_02762,22,2,2,0,1,-9.44056510925293,-9.02745342254639,0.413111686706543,false,true,false,false,true,false,true,false,0.99788956819064,0.95602509355713,2217,"{""gyro_z_mean"":0.3649263083934784,""gyro_z_rms"":0.3649263083934784,""I_sum_mean"":0.29490038729272783,""I_sum_rms"":0.29490230722813476,""I_diff_abs_mean"":-1.4505444951355457,""I_diff_abs_rms"":1.450745562022378,""v_hat_mean"":-0.6032929983921349,""v_hat_rms"":0.6032946854131723,""kappa_proxy_mean"":0.8356601847335696,""kappa_proxy_rms"":0.835750719205997,""drive_load_proxy_mean"":-1.1513596903532743,""drive_load_proxy_rms"":1.151488118325095,""yaw_consistency_error_mean"":-0.34682592446915805,""yaw_consistency_error_rms"":0.3468260509344035}"
test_01773,3,2,2,1,1,6.47837066650391,6.0657696723938,0.412600994110107,false,false,false,false,true,false,false,false,0.999574190619638,0.941301845226777,2218,"{""gyro_z_mean"":0.7227351134642959,""gyro_z_rms"":0.7236897065877723,""I_sum_mean"":0.9211769090034068,""I_sum_rms"":0.9211937761014168,""I_diff_abs_mean"":0.48331434675492346,""I_diff_abs_rms"":0.48332156239380425,""v_hat_mean"":-0.12412547110579908,""v_hat_rms"":0.13604722371469552,""kappa_proxy_mean"":0.6662790230475366,""kappa_proxy_rms"":0.6721221946510116,""drive_load_proxy_mean"":1.104064610786736,""drive_load_proxy_rms"":1.1040665010925161,""yaw_consistency_error_mean"":-0.7288102163001895,""yaw_consistency_error_rms"":0.7301425100348272}"
test_00649,2,2,2,0,0,-8.49999904632568,-8.08745384216309,0.412545204162598,false,false,false,false,true,false,true,false,0.999260018404731,0.987165358500921,2219,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.4256265650037676,""I_sum_rms"":0.4256278753935263,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5891714547760785,""v_hat_rms"":0.5891714582969739,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-1.0319660594686866,""drive_load_proxy_rms"":1.0319660714504666,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_00521,3,2,2,1,1,6.29955816268921,5.88718175888062,0.412376403808594,false,false,false,false,true,false,false,false,0.999650216528161,0.925754972978687,2220,"{""gyro_z_mean"":0.7074575554579496,""gyro_z_rms"":0.7082526088231532,""I_sum_mean"":0.9185336278751493,""I_sum_rms"":0.9185541174858849,""I_diff_abs_mean"":0.4818631683010608,""I_diff_abs_rms"":0.48187585553761747,""v_hat_mean"":-0.10003779835460591,""v_hat_rms"":0.11443230035998407,""kappa_proxy_mean"":0.6301059843972325,""kappa_proxy_rms"":0.6348212081623923,""drive_load_proxy_mean"":1.1030628755688667,""drive_load_proxy_rms"":1.1030650372849178,""yaw_consistency_error_mean"":-0.7107110456563532,""yaw_consistency_error_rms"":0.711826280617154}"
test_00036,3,2,2,1,1,6.49999952316284,6.08947467803955,0.410524845123291,false,false,false,false,true,false,false,false,0.998555487981854,0.963278492928731,2221,"{""gyro_z_mean"":0.8063639923930168,""gyro_z_rms"":0.8112040760772254,""I_sum_mean"":0.9607243033824489,""I_sum_rms"":0.9885777564912169,""I_diff_abs_mean"":0.7290697661228478,""I_diff_abs_rms"":0.7440381496248155,""v_hat_mean"":-0.4488382707349956,""v_hat_rms"":0.4529705322044974,""kappa_proxy_mean"":1.526457954198122,""kappa_proxy_rms"":1.5318115164634942,""drive_load_proxy_mean"":1.2392619862221181,""drive_load_proxy_rms"":1.2592860754266968,""yaw_consistency_error_mean"":-0.8211360797286034,""yaw_consistency_error_rms"":0.8286511404427199}"
